MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
TASCO;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;383,TASCO;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;383,0.0,0.0
TASCO;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;7,TASCO;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;7,0.0,0.0
TASCO;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;3,TASCO;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
TASCO;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;6,TASCO;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;6,0.0,0.0
TASCO;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;338,TASCO;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;338,0.0,0.0
TASCO;JAIRO ENRIQUE CASTIBLANCO PARRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;152,Colombia Justa Libres,0.0,0.0
TASCO;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;59,TASCO;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;59,0.0,0.0
TASCO;JORGE ARTURO MAYORGA ESGUERRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;4,Colombia Justa Libres,0.0,0.0
TASCO;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;57,TASCO;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;57,0.0,0.0
TASCO;JORGE IVAN AMARILLO GIRALDO;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;12,Colombia Justa Libres,0.0,0.0
TASCO;JORGE IVAN MINA LASSO;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;1,TASCO;JORGE IVAN MINA LASSO;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;1,0.0,0.0
TASCO;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;2,TASCO;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
TASCO;JOSE FERNANDO MORALES ACUNA;PARTIDO CONSERVADOR COLOMBIANO;8,TASCO;JOSE FERNANDO MORALES ACUÑA;PARTIDO CONSERVADOR COLOMBIANO;8,0.0,0.0
TASCO;JOSE GIOVANY PINZON BAEZ;PACTO HISTORICO;110,TASCO;JOSE GIOVANY PINZON BAEZ;PACTO HISTÓRICO;110,0.0,0.0
TASCO;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;17,TASCO;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;17,0.0,0.0
TASCO;KAROL RICARDO RAMIREZ SILVA;PACTO HISTORICO;12,TASCO;KAROL RICARDO RAMIREZ SILVA;PACTO HISTÓRICO;12,0.0,0.0
TASCO;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;11,TASCO;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;11,0.0,0.0
TASCO;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTORICO;8,TASCO;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTÓRICO;8,0.0,0.0
TASCO;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;18,TASCO;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;18,0.0,0.0
TASCO;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;9,TASCO;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;9,0.0,0.0
TASCO;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;5,TASCO;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;5,0.0,0.0
TASCO;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTORICO;9,TASCO;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTÓRICO;9,0.0,0.0
TASCO;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;14,TASCO;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;14,0.0,0.0
TASCO;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;13,TASCO;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;13,0.0,0.0
TASCO;MONICA YANNETH QUIROGA CASTILLO;PARTIDO CAMBIO RADICAL;10,TASCO;MONICA YANNETH QUIROGA CASTILLO;PARTIDO CAMBIO RADICAL;10,0.0,0.0
TASCO;NIDIA MILENA TORRES PAEZ;PARTIDO CENTRO DEMOCRATICO;14,TASCO;NIDIA MILENA TORRES PAEZ;PARTIDO CENTRO DEMOCRÁTICO;14,0.0,0.0
TASCO;OLGA MARIA CHIVATA VARGAS;PARTIDO NUEVO LIBERALISMO;3,TASCO;OLGA MARIA CHIVATA VARGAS;PARTIDO NUEVO LIBERALISMO;3,0.0,0.0
TASCO;OLGA NATALIE MANRIQUE ABRIL;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;31,Colombia Justa Libres,0.0,0.0
TASCO;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRATICO;23,TASCO;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRÁTICO;23,0.0,0.0
TASCO;OSCAR LEONARDO AVILA ROMERO;PARTIDO CAMBIO RADICAL;16,TASCO;OSCAR LEONARDO AVILA ROMERO;PARTIDO CAMBIO RADICAL;16,0.0,0.0
TASCO;PABLO EMILIO CEPEDA NOVOA;PARTIDO CAMBIO RADICAL;6,TASCO;PABLO EMILIO CEPEDA NOVOA;PARTIDO CAMBIO RADICAL;6,0.0,0.0
"TASCO;PACIANO ASPRILLA ARBOLEDA;""CONSEJO COMUNITARIO DE LA COSTA PACIFICA """"CONCOSTA"""""";1","TASCO;PACIANO ASPRILLA ARBOLEDA;""CONSEJO COMUNITARIO DE LA COSTA PACÍFICA """"CONCOSTA"""""";1",0.0,0.0
TASCO;PACTO HISTORICO;PACTO HISTORICO;43,TASCO;PACTO HISTÓRICO;PACTO HISTÓRICO;43,0.0,0.0
TASCO;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;31,TASCO;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;31,0.0,0.0
TASCO;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;3,TASCO;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;3,0.0,0.0
TASCO;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;12,TASCO;PARTIDO CENTRO DEMOCRÁTICO;PARTIDO CENTRO DEMOCRÁTICO;12,0.0,0.0
TASCO;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;3,TASCO;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
TASCO;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;8,TASCO;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;8,0.0,0.0
TASCO;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;2,TASCO;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;2,0.0,0.0
TASCO;PEDRO JOSE SUAREZ VACCA;PACTO HISTORICO;43,TASCO;PEDRO JOSE SUAREZ VACCA;PACTO HISTÓRICO;43,0.0,0.0
TASCO;SANDRO NESTOR CONDIA PEREZ;PARTIDO LIBERAL COLOMBIANO;8,TASCO;SANDRO NESTOR CONDIA PEREZ;PARTIDO LIBERAL COLOMBIANO;8,0.0,0.0
TASCO;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;18,TASCO;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;18,0.0,0.0
TASCO;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRATICO;5,TASCO;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRÁTICO;5,0.0,0.0
TASCO;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;39,TASCO;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;39,0.0,0.0
TASCO;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;24,TASCO;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;24,0.0,0.0
TASCO;YORLY JIMENA FLORIANO HERNANDEZ;CONSEJO COMUNITARIO MAYOR DE CASIMIRO;1,TASCO;YORLY JIMENA FLORIANO HERNANDEZ;CONSEJO COMUNITARIO MAYOR DE CASIMIRO;1,0.0,0.0
TENZA;AFROMUTATA;AFROMUTATA;1,TENZA;AFROMUTATA;AFROMUTATA;1,0.0,0.0
TENZA;ALI BANTU ASHANTI;C.C LA TOMA;1,TENZA;ALI BANTU ASHANTI;C.C LA TOMA;1,0.0,0.0
TENZA;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTORICO;13,TENZA;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTÓRICO;13,0.0,0.0
TENZA;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;16,TENZA;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;16,0.0,0.0
TENZA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;2,Colombia Justa Libres,0.0,0.0
TENZA;CONSEJO COMUNITARIO AFROZABALETAS;CONSEJO COMUNITARIO AFROZABALETAS;1,TENZA;CONSEJO COMUNITARIO AFROZABALETAS;CONSEJO COMUNITARIO AFROZABALETAS;1,0.0,0.0
TENZA;CONSEJO COMUNITARIO RESCATE LAS VARAS;CONSEJO COMUNITARIO RESCATE LAS VARAS;1,TENZA;CONSEJO COMUNITARIO RESCATE LAS VARAS;CONSEJO COMUNITARIO RESCATE LAS VARAS;1,0.0,0.0
TENZA;DIANA CAROLINA SUAREZ MUNOZ;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;27,Colombia Justa Libres,0.0,0.0
TENZA;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRATICO;15,TENZA;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRÁTICO;15,0.0,0.0
TENZA;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;29,TENZA;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;29,0.0,0.0
TENZA;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRATICO;7,TENZA;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRÁTICO;7,0.0,0.0
TENZA;HECTOR ANGEL ORTIZ NUNEZ;PARTIDO CENTRO DEMOCRATICO;53,TENZA;HECTOR ANGEL ORTIZ NUÑEZ;PARTIDO CENTRO DEMOCRÁTICO;53,0.0,0.0
TENZA;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;3,TENZA;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
TENZA;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;3,TENZA;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;3,0.0,0.0
TENZA;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;7,TENZA;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;7,0.0,0.0
TENZA;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;221,TENZA;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;221,0.0,0.0
TENZA;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;167,TENZA;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;167,0.0,0.0
TENZA;JAIRO ENRIQUE CASTIBLANCO PARRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;54,Colombia Justa Libres,0.0,0.0
TENZA;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;1,TENZA;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;1,0.0,0.0
TENZA;JORGE IVAN AMARILLO GIRALDO;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;4,Colombia Justa Libres,0.0,0.0
TENZA;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;35,TENZA;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;35,0.0,0.0
TENZA;JOSE FERNANDO MORALES ACUNA;PARTIDO CONSERVADOR COLOMBIANO;1,TENZA;JOSE FERNANDO MORALES ACUÑA;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
TENZA;JOSE GIOVANY PINZON BAEZ;PACTO HISTORICO;16,TENZA;JOSE GIOVANY PINZON BAEZ;PACTO HISTÓRICO;16,0.0,0.0
TENZA;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;13,TENZA;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;13,0.0,0.0
TENZA;KAROL RICARDO RAMIREZ SILVA;PACTO HISTORICO;1,TENZA;KAROL RICARDO RAMIREZ SILVA;PACTO HISTÓRICO;1,0.0,0.0
TENZA;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;11,TENZA;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;11,0.0,0.0
TENZA;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTORICO;5,TENZA;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTÓRICO;5,0.0,0.0
TENZA;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;71,TENZA;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;71,0.0,0.0
TENZA;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;7,TENZA;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;7,0.0,0.0
TENZA;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTORICO;5,TENZA;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTÓRICO;5,0.0,0.0
TENZA;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;13,TENZA;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;13,0.0,0.0
TENZA;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;1,TENZA;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
TENZA;MONICA YANNETH QUIROGA CASTILLO;PARTIDO CAMBIO RADICAL;2,TENZA;MONICA YANNETH QUIROGA CASTILLO;PARTIDO CAMBIO RADICAL;2,0.0,0.0
TENZA;MOVIMIENTO ALIANZA DEMOCRATICA AMPLIA;MOVIMIENTO ALIANZA DEMOCRATICA AMPLIA;1,TENZA;MOVIMIENTO ALIANZA DEMOCRÁTICA AMPLIA;MOVIMIENTO ALIANZA DEMOCRÁTICA AMPLIA;1,0.0,0.0
TENZA;NIDIA MILENA TORRES PAEZ;PARTIDO CENTRO DEMOCRATICO;12,TENZA;NIDIA MILENA TORRES PAEZ;PARTIDO CENTRO DEMOCRÁTICO;12,0.0,0.0
TENZA;OLGA NATALIE MANRIQUE ABRIL;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;9,Colombia Justa Libres,0.0,0.0
TENZA;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRATICO;8,TENZA;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRÁTICO;8,0.0,0.0
TENZA;OSCAR LEONARDO AVILA ROMERO;PARTIDO CAMBIO RADICAL;6,TENZA;OSCAR LEONARDO AVILA ROMERO;PARTIDO CAMBIO RADICAL;6,0.0,0.0
TENZA;PABLO EMILIO CEPEDA NOVOA;PARTIDO CAMBIO RADICAL;7,TENZA;PABLO EMILIO CEPEDA NOVOA;PARTIDO CAMBIO RADICAL;7,0.0,0.0
TENZA;PABLO MENDOZA VARGAS;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;1,Colombia Justa Libres,0.0,0.0
TENZA;PACTO HISTORICO;PACTO HISTORICO;14,TENZA;PACTO HISTÓRICO;PACTO HISTÓRICO;14,0.0,0.0
TENZA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;62,TENZA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;62,0.0,0.0
TENZA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;2,TENZA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;2,0.0,0.0
TENZA;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;9,TENZA;PARTIDO CENTRO DEMOCRÁTICO;PARTIDO CENTRO DEMOCRÁTICO;9,0.0,0.0
TENZA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;15,TENZA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;15,0.0,0.0
TENZA;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;1,TENZA;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;1,0.0,0.0
TENZA;PARTIDO POLITICO DIGNIDAD;PARTIDO POLITICO DIGNIDAD;1,TENZA;PARTIDO POLÍTICO DIGNIDAD;PARTIDO POLÍTICO DIGNIDAD;1,0.0,0.0
TENZA;PEDRO JOSE SUAREZ VACCA;PACTO HISTORICO;15,TENZA;PEDRO JOSE SUAREZ VACCA;PACTO HISTÓRICO;15,0.0,0.0
TENZA;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;37,TENZA;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;37,0.0,0.0
TENZA;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRATICO;6,TENZA;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRÁTICO;6,0.0,0.0
TENZA;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;558,TENZA;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;558,0.0,0.0
TENZA;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;1,TENZA;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
"TIBANA;""MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA """"AICO """""";""MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA """"AICO"""""";1","TIBANA;""MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA """"AICO """""";""MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA """"AICO"""""";1",0.0,0.0
TIBANA;ALI BANTU ASHANTI;C.C LA TOMA;1,TIBANA;ALI BANTU ASHANTI;C.C LA TOMA;1,0.0,0.0
TIBANA;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTORICO;25,TIBANA;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTÓRICO;25,0.0,0.0
TIBANA;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;12,TIBANA;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;12,0.0,0.0
TIBANA;CLAUDIA BEATRIZ DUARTE ACOSTA;PARTIDO NUEVO LIBERALISMO;3,TIBANA;CLAUDIA BEATRIZ DUARTE ACOSTA;PARTIDO NUEVO LIBERALISMO;3,0.0,0.0
TIBANA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;4,Colombia Justa Libres,0.0,0.0
TIBANA;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE GUAYA BAL;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE GUAYABAL;3,TIBANA;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE GUAYA BAL;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE GUAYABAL;3,0.0,0.0
TIBANA;CONSEJO COMUNITARIO VEREDAS UNIDAS UN BIEN COMUN;CONSEJO COMUNITARIO VEREDAS UNIDAS UN BIEN COMUN;1,TIBANA;CONSEJO COMUNITARIO VEREDAS UNIDAS UN BIEN COMÚN;CONSEJO COMUNITARIO VEREDAS UNIDAS UN BIEN COMÚN;1,0.0,0.0
TIBANA;DIANA CAROLINA SUAREZ MUNOZ;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;49,Colombia Justa Libres,0.0,0.0
TIBANA;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRATICO;8,TIBANA;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRÁTICO;8,0.0,0.0
TIBANA;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;55,TIBANA;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;55,0.0,0.0
TIBANA;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRATICO;5,TIBANA;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRÁTICO;5,0.0,0.0
TIBANA;HECTOR ANGEL ORTIZ NUNEZ;PARTIDO CENTRO DEMOCRATICO;298,TIBANA;HECTOR ANGEL ORTIZ NUÑEZ;PARTIDO CENTRO DEMOCRÁTICO;298,0.0,0.0
TIBANA;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;618,TIBANA;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;618,0.0,0.0
TIBANA;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;5,TIBANA;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;5,0.0,0.0
TIBANA;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;2,TIBANA;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
TIBANA;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;11,TIBANA;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;11,0.0,0.0
TIBANA;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;185,TIBANA;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;185,0.0,0.0
TIBANA;JAIRO ENRIQUE CASTIBLANCO PARRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;10,Colombia Justa Libres,0.0,0.0
TIBANA;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;13,TIBANA;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;13,0.0,0.0
TIBANA;JORGE ARTURO MAYORGA ESGUERRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;3,Colombia Justa Libres,0.0,0.0
TIBANA;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;24,TIBANA;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;24,0.0,0.0
TIBANA;JORGE IVAN AMARILLO GIRALDO;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;13,Colombia Justa Libres,0.0,0.0
TIBANA;JORGE IVAN MINA LASSO;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;3,TIBANA;JORGE IVAN MINA LASSO;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;3,0.0,0.0
TIBANA;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;6,TIBANA;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;6,0.0,0.0
TIBANA;JOSE FERNANDO MORALES ACUNA;PARTIDO CONSERVADOR COLOMBIANO;3,TIBANA;JOSE FERNANDO MORALES ACUÑA;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
TIBANA;JOSE GIOVANY PINZON BAEZ;PACTO HISTORICO;58,TIBANA;JOSE GIOVANY PINZON BAEZ;PACTO HISTÓRICO;58,0.0,0.0
TIBANA;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;39,TIBANA;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;39,0.0,0.0
TIBANA;KAROL RICARDO RAMIREZ SILVA;PACTO HISTORICO;7,TIBANA;KAROL RICARDO RAMIREZ SILVA;PACTO HISTÓRICO;7,0.0,0.0
TIBANA;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;12,TIBANA;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;12,0.0,0.0
TIBANA;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTORICO;9,TIBANA;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTÓRICO;9,0.0,0.0
TIBANA;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;16,TIBANA;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;16,0.0,0.0
TIBANA;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;11,TIBANA;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;11,0.0,0.0
TIBANA;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;12,TIBANA;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;12,0.0,0.0
