MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
TOPAGA;WILINTON YAIR VARGAS CARO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;3,TOPAGA;WILINTON YAIR VARGAS CARO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;3,0.0,0.0
TOPAGA;WILLIAN DAVID PABON JIMENEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;12,TOPAGA;WILLIAN DAVID PABON JIMENEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;12,0.0,0.0
TOPAGA;YEFER ALEXANDER PINZON ALVAREZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;14,TOPAGA;YEFER ALEXANDER PINZON ALVAREZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;14,0.0,0.0
TOPAGA;YENNIFERT CELIS PARRA;PARTIDO LIBERAL COLOMBIANO;2,TOPAGA;YENNIFERT CELIS PARRA;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
TOPAGA;YENNY PAOLA SANDOVAL RUBIO;BOYACA POTENCIA DE VIDA;2,TOPAGA;YENNY PAOLA SANDOVAL RUBIO;BOYACÁ POTENCIA DE VIDA;2,0.0,0.0
TOPAGA;YERLY TATIANA ORDONEZ HERRERA;PARTIDO CENTRO DEMOCRATICO;6,TOPAGA;YERLY TATIANA ORDOÑEZ HERRERA;PARTIDO CENTRO DEMOCRÁTICO;6,0.0,0.0
TOPAGA;YERSON NICOLAS CORTES ESTEBAN;BOYACA POTENCIA DE VIDA;4,TOPAGA;YERSON NICOLAS CORTES ESTEBAN;BOYACÁ POTENCIA DE VIDA;4,0.0,0.0
TOPAGA;YUDY ALEXANDRA FORERO PENA;PARTIDO CENTRO DEMOCRATICO;2,TOPAGA;YUDY ALEXANDRA FORERO PEÑA;PARTIDO CENTRO DEMOCRÁTICO;2,0.0,0.0
TOTA;ADRIANA CONSTANZA FAJARDO AGUIRRE;PARTIDO LIBERAL COLOMBIANO;3,TOTA;ADRIANA CONSTANZA FAJARDO AGUIRRE;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
TOTA;ALBA LUZ BECERRA BECERRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;3,TOTA;ALBA LUZ BECERRA BECERRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;3,0.0,0.0
TOTA;ANDERSON JOAQUIN SANCHEZ RUIZ;PARTIDO LIBERAL COLOMBIANO;164,TOTA;ANDERSON JOAQUIN SANCHEZ RUIZ;PARTIDO LIBERAL COLOMBIANO;164,0.0,0.0
TOTA;ANGELA PATRICIA AVILA HAMON;PARTIDO ALIANZA VERDE;96,TOTA;ANGELA PATRICIA AVILA HAMON;PARTIDO ALIANZA VERDE;96,0.0,0.0
TOTA;ARMANDO BUITRAGO ACEVEDO;BOYACA POTENCIA DE VIDA;1,TOTA;ARMANDO BUITRAGO ACEVEDO;BOYACÁ POTENCIA DE VIDA;1,0.0,0.0
TOTA;BLADIMIR RODRIGUEZ HERNANDEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;10,TOTA;BLADIMIR RODRIGUEZ HERNANDEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;10,0.0,0.0
TOTA;BLANCA ELIZABETH TORRES CORREDOR;PARTIDO LIBERAL COLOMBIANO;2,TOTA;BLANCA ELIZABETH TORRES CORREDOR;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
TOTA;BOYACA POTENCIA DE VIDA;BOYACA POTENCIA DE VIDA;8,TOTA;BOYACÁ POTENCIA DE VIDA;BOYACÁ POTENCIA DE VIDA;8,0.0,0.0
TOTA;BRAYAN DARBEY GONZALEZ GONZALEZ;PARTIDO CENTRO DEMOCRATICO;1,TOTA;BRAYAN DARBEY GONZALEZ GONZALEZ;PARTIDO CENTRO DEMOCRÁTICO;1,0.0,0.0
TOTA;CAMILO FERNANDO CAICEDO FONSECA;PARTIDO LIBERAL COLOMBIANO;14,TOTA;CAMILO FERNANDO CAICEDO FONSECA;PARTIDO LIBERAL COLOMBIANO;14,0.0,0.0
TOTA;CARLOS ALBERTO MOLINA CASTANEDA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;10,TOTA;CARLOS ALBERTO MOLINA CASTAÑEDA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;10,0.0,0.0
TOTA;CARLOS EDUARDO VEGA ALVAREZ;BOYACA POTENCIA DE VIDA;2,TOTA;CARLOS EDUARDO VEGA ALVAREZ;BOYACÁ POTENCIA DE VIDA;2,0.0,0.0
TOTA;CARLOS ERNESTO TORRES AGUIRRE;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;412,TOTA;CARLOS ERNESTO TORRES AGUIRRE;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;412,0.0,0.0
TOTA;CATHERINE DANIELA ROBLES ALBA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;3,TOTA;CATHERINE DANIELA ROBLES ALBA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;3,0.0,0.0
TOTA;CHRISTIAN GABRIEL ALBARRACIN VASQUEZ;PARTIDO LIBERAL COLOMBIANO;16,TOTA;CHRISTIAN GABRIEL ALBARRACIN VASQUEZ;PARTIDO LIBERAL COLOMBIANO;16,0.0,0.0
TOTA;CLAUDIA YANNETH GARZON CAMARGO;PARTIDO ALIANZA VERDE;3,TOTA;CLAUDIA YANNETH GARZON CAMARGO;PARTIDO ALIANZA VERDE;3,0.0,0.0
TOTA;CONCHA JAEL VARGAS SAAVEDRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;24,TOTA;CONCHA JAEL VARGAS SAAVEDRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;24,0.0,0.0
TOTA;DAIRO RUBEN HERRERA PEREZ;PARTIDO LIBERAL COLOMBIANO;12,TOTA;DAIRO RUBEN HERRERA PEREZ;PARTIDO LIBERAL COLOMBIANO;12,0.0,0.0
TOTA;DANA KATHERYN BONILLA CRUZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;4,TOTA;DANA KATHERYN BONILLA CRUZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;4,0.0,0.0
TOTA;DANIEL FERNANDO SANABRIA ROJAS;PARTIDO LIBERAL COLOMBIANO;16,TOTA;DANIEL FERNANDO SANABRIA ROJAS;PARTIDO LIBERAL COLOMBIANO;16,0.0,0.0
TOTA;DAVID RICARDO CAMARGO HIGUERA;PARTIDO LIBERAL COLOMBIANO;11,TOTA;DAVID RICARDO CAMARGO HIGUERA;PARTIDO LIBERAL COLOMBIANO;11,0.0,0.0
TOTA;DELCI DEL CARMEN URBANO;PARTIDO CENTRO DEMOCRATICO;19,TOTA;DELCI DEL CARMEN URBANO;PARTIDO CENTRO DEMOCRÁTICO;19,0.0,0.0
TOTA;DELMAR LEONARDO ROA PATINO;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;2,TOTA;DELMAR LEONARDO ROA PATIÑO;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;2,0.0,0.0
TOTA;DIEGO ARMANDO LOPEZ WANUMEN;PARTIDO CENTRO DEMOCRATICO;290,TOTA;DIEGO ARMANDO LOPEZ WANUMEN;PARTIDO CENTRO DEMOCRÁTICO;290,0.0,0.0
TOTA;DORA INES VARGAS BENITEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;3,TOTA;DORA INES VARGAS BENITEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;3,0.0,0.0
TOTA;DUMAR ALFONSO PAEZ CASTILLO;PARTIDO CAMBIO RADICAL;1,TOTA;DUMAR ALFONSO PAEZ CASTILLO;PARTIDO CAMBIO RADICAL;1,0.0,0.0
TOTA;DUVAN STEEVEN MESA SAENZ;PARTIDO LIBERAL COLOMBIANO;1,TOTA;DUVAN STEEVEN MESA SAENZ;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
TOTA;EDWIN FABIAN ORDUZ DIAZ;BOYACA POTENCIA DE VIDA;14,TOTA;EDWIN FABIAN ORDUZ DIAZ;BOYACÁ POTENCIA DE VIDA;14,0.0,0.0
TOTA;EFRAIN ANDRES MOJICA MUNOZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;31,TOTA;EFRAIN ANDRES MOJICA MUÑOZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;31,0.0,0.0
TOTA;FABIAN CAMILO HERNANDEZ BERNAL;PARTIDO CENTRO DEMOCRATICO;5,TOTA;FABIAN CAMILO HERNANDEZ BERNAL;PARTIDO CENTRO DEMOCRÁTICO;5,0.0,0.0
TOTA;FABIAN FERNANDO AVILA RUIZ;PARTIDO CAMBIO RADICAL;2,TOTA;FABIAN FERNANDO AVILA RUIZ;PARTIDO CAMBIO RADICAL;2,0.0,0.0
TOTA;FABIO NELSON GONZALEZ SOTELO;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;1,TOTA;FABIO NELSON GONZALEZ SOTELO;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;1,0.0,0.0
TOTA;FELIPE ANDRES PUENTES VELA;PARTIDO CAMBIO RADICAL;20,TOTA;FELIPE ANDRES PUENTES VELA;PARTIDO CAMBIO RADICAL;20,0.0,0.0
TOTA;GUSTAVO EDUARDO CASTANEDA NINO;PARTIDO ALIANZA VERDE;8,TOTA;GUSTAVO EDUARDO CASTAÑEDA NIÑO;PARTIDO ALIANZA VERDE;8,0.0,0.0
TOTA;GUSTAVO HELADIO TORRES SANCHEZ;BOYACA POTENCIA DE VIDA;2,TOTA;GUSTAVO HELADIO TORRES SANCHEZ;BOYACÁ POTENCIA DE VIDA;2,0.0,0.0
TOTA;HECTOR JOSUE CAMACHO ACOSTA;PARTIDO CENTRO DEMOCRATICO;12,TOTA;HECTOR JOSUE CAMACHO ACOSTA;PARTIDO CENTRO DEMOCRÁTICO;12,0.0,0.0
TOTA;HECTOR MATEO CENTENO AGUDELO;PARTIDO ALIANZA VERDE;30,TOTA;HECTOR MATEO CENTENO AGUDELO;PARTIDO ALIANZA VERDE;30,0.0,0.0
TOTA;HECTOR ZAMIR CABANZO BUITRAGO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;2,TOTA;HECTOR ZAMIR CABANZO BUITRAGO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;2,0.0,0.0
TOTA;HELVER FRANCISCO CIPAGAUTA TUTA;BOYACA POTENCIA DE VIDA;5,TOTA;HELVER FRANCISCO CIPAGAUTA TUTA;BOYACÁ POTENCIA DE VIDA;5,0.0,0.0
TOTA;ISABEL ALFONSO COMBITA;BOYACA POTENCIA DE VIDA;1,TOTA;ISABEL ALFONSO COMBITA;BOYACÁ POTENCIA DE VIDA;1,0.0,0.0
TOTA;IVAN FELIPE RAMIREZ BARRERA;PARTIDO ALIANZA VERDE;5,TOTA;IVAN FELIPE RAMIREZ BARRERA;PARTIDO ALIANZA VERDE;5,0.0,0.0
TOTA;IVAN RICARDO PIRACHICAN BERNAL;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;13,TOTA;IVAN RICARDO PIRACHICAN BERNAL;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;13,0.0,0.0
TOTA;JAIME EFRAIN MEDINA RAMIREZ;PARTIDO CAMBIO RADICAL;4,TOTA;JAIME EFRAIN MEDINA RAMIREZ;PARTIDO CAMBIO RADICAL;4,0.0,0.0
TOTA;JAIRO PACHECO SUAREZ;PARTIDO LIBERAL COLOMBIANO;25,TOTA;JAIRO PACHECO SUAREZ;PARTIDO LIBERAL COLOMBIANO;25,0.0,0.0
TOTA;JHON ALEXANDER LOPEZ MENDOZA;PARTIDO ALIANZA VERDE;133,TOTA;JHON ALEXANDER LOPEZ MENDOZA;PARTIDO ALIANZA VERDE;133,0.0,0.0
TOTA;JHON FREDY GARAVITO CORTES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;8,TOTA;JHON FREDY GARAVITO CORTES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;8,0.0,0.0
TOTA;JONATHAN JAVIER COMBA GUTIERREZ;BOYACA POTENCIA DE VIDA;3,TOTA;JONATHAN JAVIER COMBA GUTIERREZ;BOYACÁ POTENCIA DE VIDA;3,0.0,0.0
TOTA;JORGE ENRIQUE CAMACHO RODRIGUEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;3,TOTA;JORGE ENRIQUE CAMACHO RODRIGUEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;3,0.0,0.0
TOTA;JUAN CAMILO MORALES RODRIGUEZ;PARTIDO LIBERAL COLOMBIANO;14,TOTA;JUAN CAMILO MORALES RODRIGUEZ;PARTIDO LIBERAL COLOMBIANO;14,0.0,0.0
TOTA;JUAN CARLOS BORDA TORRES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;17,TOTA;JUAN CARLOS BORDA TORRES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;17,0.0,0.0
TOTA;JUAN CARLOS VARGAS BARRETO;PARTIDO CAMBIO RADICAL;9,TOTA;JUAN CARLOS VARGAS BARRETO;PARTIDO CAMBIO RADICAL;9,0.0,0.0
TOTA;JULIA ANDREA YEPES PEREZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;2,TOTA;JULIA ANDREA YEPES PEREZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;2,0.0,0.0
TOTA;JULIAN ANDRES RUBIO CORTES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;6,TOTA;JULIAN ANDRES RUBIO CORTES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;6,0.0,0.0
TOTA;JULIAN DAVID GARCIA RUBIO;PARTIDO ALIANZA VERDE;70,TOTA;JULIAN DAVID GARCIA RUBIO;PARTIDO ALIANZA VERDE;70,0.0,0.0
TOTA;JULIAN DAVID MESA PINTO;PARTIDO ALIANZA VERDE;19,TOTA;JULIAN DAVID MESA PINTO;PARTIDO ALIANZA VERDE;19,0.0,0.0
TOTA;JULIAN LEONARDO CEPEDA CARDENAS;BOYACA POTENCIA DE VIDA;5,TOTA;JULIAN LEONARDO CEPEDA CARDENAS;BOYACÁ POTENCIA DE VIDA;5,0.0,0.0
TOTA;JULIO CESAR GONZALEZ ORJUELA;PARTIDO ALIANZA VERDE;15,TOTA;JULIO CESAR GONZALEZ ORJUELA;PARTIDO ALIANZA VERDE;15,0.0,0.0
TOTA;KARENT DANIELA CHAPARRO CUERVO;PARTIDO LIBERAL COLOMBIANO;41,TOTA;KARENT DANIELA CHAPARRO CUERVO;PARTIDO LIBERAL COLOMBIANO;41,0.0,0.0
TOTA;KAROL RICARDO RAMIREZ SILVA;PARTIDO LIBERAL COLOMBIANO;109,TOTA;KAROL RICARDO RAMIREZ SILVA;PARTIDO LIBERAL COLOMBIANO;109,0.0,0.0
TOTA;LAURA ALEJANDRA RAMOS RIOS;PARTIDO CAMBIO RADICAL;15,TOTA;LAURA ALEJANDRA RAMOS RIOS;PARTIDO CAMBIO RADICAL;15,0.0,0.0
TOTA;LIBIA ROCIO GARCIA AMAYA;PARTIDO ALIANZA VERDE;22,TOTA;LIBIA ROCIO GARCIA AMAYA;PARTIDO ALIANZA VERDE;22,0.0,0.0
TOTA;LUIS EDUARDO RODRIGUEZ PEREZ;PARTIDO CAMBIO RADICAL;4,TOTA;LUIS EDUARDO RODRIGUEZ PEREZ;PARTIDO CAMBIO RADICAL;4,0.0,0.0
TOTA;LUZ MARINA ARIAS PLAZAS;PARTIDO CAMBIO RADICAL;8,TOTA;LUZ MARINA ARIAS PLAZAS;PARTIDO CAMBIO RADICAL;8,0.0,0.0
TOTA;MARIA ALEJANDRA GRANADOS ZEA;PARTIDO CAMBIO RADICAL;14,TOTA;MARIA ALEJANDRA GRANADOS ZEA;PARTIDO CAMBIO RADICAL;14,0.0,0.0
TOTA;MARYE YANETH FRANCO;BOYACA POTENCIA DE VIDA;3,TOTA;MARYE YANETH FRANCO;BOYACÁ POTENCIA DE VIDA;3,0.0,0.0
TOTA;MARYORY CATHERIN ORTIZ ALVAREZ;BOYACA POTENCIA DE VIDA;4,TOTA;MARYORY CATHERIN ORTIZ ALVAREZ;BOYACÁ POTENCIA DE VIDA;4,0.0,0.0
TOTA;MIGUEL ARMANDO ARAQUE VARGAS;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;34,TOTA;MIGUEL ARMANDO ARAQUE VARGAS;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;34,0.0,0.0
TOTA;MONICA LUCIA LOPEZ MORA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;22,TOTA;MONICA LUCIA LOPEZ MORA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;22,0.0,0.0
TOTA;MOVIMIENTO SALVACION NACIONAL;MOVIMIENTO SALVACION NACIONAL;3,TOTA;MOVIMIENTO  SALVACIÓN NACIONAL;MOVIMIENTO SALVACIÓN NACIONAL;3,0.0,0.0
TOTA;NADIA ALEXANDRA CARRENO AVELLA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;10,TOTA;NADIA ALEXANDRA CARREÑO AVELLA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;10,0.0,0.0
TOTA;NAYIBE ENITH PRADO GUERRERO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;1,TOTA;NAYIBE ENITH PRADO GUERRERO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;1,0.0,0.0
TOTA;NELSON FABIAN PEREZ BURGOS;PARTIDO CAMBIO RADICAL;27,TOTA;NELSON FABIAN PEREZ BURGOS;PARTIDO CAMBIO RADICAL;27,0.0,0.0
TOTA;NELSON HERNANDO ROA RUBIO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;1,TOTA;NELSON HERNANDO ROA RUBIO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;1,0.0,0.0
TOTA;NICOLL DAYANA CARVAJAL PULIDO;PARTIDO ALIANZA VERDE;4,TOTA;NICOLL DAYANA CARVAJAL PULIDO;PARTIDO ALIANZA VERDE;4,0.0,0.0
TOTA;NINY YOHANA MORENO;PARTIDO ALIANZA VERDE;12,TOTA;NINY YOHANA MORENO;PARTIDO ALIANZA VERDE;12,0.0,0.0
TOTA;NUEVA FUERZA DEMOCRATICA;NUEVA FUERZA DEMOCRATICA;21,TOTA;NUEVA FUERZA DEMOCRÁTICA;NUEVA FUERZA DEMOCRÁTICA;21,0.0,0.0
TOTA;OLGA MARIA CHIVATA VARGAS;PARTIDO LIBERAL COLOMBIANO;2,TOTA;OLGA MARIA CHIVATA VARGAS;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
TOTA;OLGA NINO ROJAS;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;7,TOTA;OLGA NIÑO ROJAS;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;7,0.0,0.0
TOTA;OMAR FERNANDO VALDERRAMA BAEZ;PARTIDO CENTRO DEMOCRATICO;13,TOTA;OMAR FERNANDO VALDERRAMA BAEZ;PARTIDO CENTRO DEMOCRÁTICO;13,0.0,0.0
TOTA;OMAR HUMBERTO VILLAMIL MUNEVAR;PARTIDO ALIANZA VERDE;4,TOTA;OMAR HUMBERTO VILLAMIL MUNEVAR;PARTIDO ALIANZA VERDE;4,0.0,0.0
TOTA;OSCAR LEONARDO MONTANEZ SIERRA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;4,TOTA;OSCAR LEONARDO MONTAÑEZ SIERRA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;4,0.0,0.0
TOTA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;68,TOTA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;68,0.0,0.0
TOTA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;24,TOTA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;24,0.0,0.0
TOTA;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;32,TOTA;PARTIDO CENTRO DEMOCRÁTICO;PARTIDO CENTRO DEMOCRÁTICO;32,0.0,0.0
TOTA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;36,TOTA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;36,0.0,0.0
TOTA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;9,TOTA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;9,0.0,0.0
TOTA;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;36,TOTA;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;36,0.0,0.0
TOTA;PEDRO PABLO SALAS HERNANDEZ;PARTIDO ALIANZA VERDE;9,TOTA;PEDRO PABLO SALAS HERNANDEZ;PARTIDO ALIANZA VERDE;9,0.0,0.0
TOTA;RAFAEL ANTONIO VALDERRAMA PARRA;PARTIDO CENTRO DEMOCRATICO;2,TOTA;RAFAEL ANTONIO VALDERRAMA PARRA;PARTIDO CENTRO DEMOCRÁTICO;2,0.0,0.0
TOTA;RAFAEL DAVID ROJAS CRISTANCHO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;6,TOTA;RAFAEL DAVID ROJAS CRISTANCHO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;6,0.0,0.0
TOTA;REYES BERNARDO PEREZ ALVAREZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;11,TOTA;REYES BERNARDO PEREZ ALVAREZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;11,0.0,0.0
TOTA;ROBINSON MONTOYA PEREZ;PARTIDO ALIANZA VERDE;27,TOTA;ROBINSON MONTOYA PEREZ;PARTIDO ALIANZA VERDE;27,0.0,0.0
TOTA;ROMAN HERNANDO ORTEGA HERNANDEZ;PARTIDO ALIANZA VERDE;223,TOTA;ROMAN HERNANDO ORTEGA HERNANDEZ;PARTIDO ALIANZA VERDE;223,0.0,0.0
TOTA;SANDRA PATRICIA FIGUEREDO RAMIREZ;PARTIDO CAMBIO RADICAL;6,TOTA;SANDRA PATRICIA FIGUEREDO RAMIREZ;PARTIDO CAMBIO RADICAL;6,0.0,0.0
TOTA;SINDI PAOLA MARCIALES FUQUEN;PARTIDO CENTRO DEMOCRATICO;8,TOTA;SINDI PAOLA MARCIALES FUQUEN;PARTIDO CENTRO DEMOCRÁTICO;8,0.0,0.0
TOTA;VOTOS EN BLANCO;CANDIDATOS TOTALES;324,TOTA;VOTOS EN BLANCO;CANDIDATOS TOTALES;324,0.0,0.0
TOTA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;692,TOTA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;692,0.0,0.0
TOTA;VOTOS NULOS;CANDIDATOS TOTALES;59,TOTA;VOTOS NULOS;CANDIDATOS TOTALES;59,0.0,0.0
TOTA;WILINTON YAIR VARGAS CARO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;8,TOTA;WILINTON YAIR VARGAS CARO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;8,0.0,0.0
TOTA;WILLIAN DAVID PABON JIMENEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;75,TOTA;WILLIAN DAVID PABON JIMENEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;75,0.0,0.0
TOTA;YEFER ALEXANDER PINZON ALVAREZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;1,TOTA;YEFER ALEXANDER PINZON ALVAREZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;1,0.0,0.0
TOTA;YENNIFERT CELIS PARRA;PARTIDO LIBERAL COLOMBIANO;1,TOTA;YENNIFERT CELIS PARRA;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
TOTA;YENNY PAOLA SANDOVAL RUBIO;BOYACA POTENCIA DE VIDA;1,TOTA;YENNY PAOLA SANDOVAL RUBIO;BOYACÁ POTENCIA DE VIDA;1,0.0,0.0
TOTA;YERLY TATIANA ORDONEZ HERRERA;PARTIDO CENTRO DEMOCRATICO;4,TOTA;YERLY TATIANA ORDOÑEZ HERRERA;PARTIDO CENTRO DEMOCRÁTICO;4,0.0,0.0
TOTA;YERSON NICOLAS CORTES ESTEBAN;BOYACA POTENCIA DE VIDA;5,TOTA;YERSON NICOLAS CORTES ESTEBAN;BOYACÁ POTENCIA DE VIDA;5,0.0,0.0
TOTA;YUDY ALEXANDRA FORERO PENA;PARTIDO CENTRO DEMOCRATICO;7,TOTA;YUDY ALEXANDRA FORERO PEÑA;PARTIDO CENTRO DEMOCRÁTICO;7,0.0,0.0
TUNJA;ADRIANA CONSTANZA FAJARDO AGUIRRE;PARTIDO LIBERAL COLOMBIANO;483,TUNJA;ADRIANA CONSTANZA FAJARDO AGUIRRE;PARTIDO LIBERAL COLOMBIANO;483,0.0,0.0
TUNJA;ALBA LUZ BECERRA BECERRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;91,TUNJA;ALBA LUZ BECERRA BECERRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;91,0.0,0.0
TUNJA;ANDERSON JOAQUIN SANCHEZ RUIZ;PARTIDO LIBERAL COLOMBIANO;1025,TUNJA;ANDERSON JOAQUIN SANCHEZ RUIZ;PARTIDO LIBERAL COLOMBIANO;1025,0.0,0.0
TUNJA;ANGELA PATRICIA AVILA HAMON;PARTIDO ALIANZA VERDE;4233,TUNJA;ANGELA PATRICIA AVILA HAMON;PARTIDO ALIANZA VERDE;4233,0.0,0.0
TUNJA;ARMANDO BUITRAGO ACEVEDO;BOYACA POTENCIA DE VIDA;198,TUNJA;ARMANDO BUITRAGO ACEVEDO;BOYACÁ POTENCIA DE VIDA;198,0.0,0.0
