MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
DUITAMA;ANA PAOLA AGUDELO GARCIA;PARTIDO POLITICO MIRA;72,DUITAMA;Ana Paola Agudelo Garcia;PARTIDO POLITICO MIRA;72,0.0,0.0
DUITAMA;ANDREA PATRICIA PENA VASQUEZ;PARTIDO ALIANZA VERDE;5,DUITAMA;Andrea Patricia Pena Vasquez;PARTIDO ALIANZA VERDE;5,0.0,0.0
DUITAMA;ANDRES ALIRIO CORREDOR CORREDOR;PARTIDO CONSERVADOR COLOMBIANO;86,DUITAMA;Andres Alirio Corredor Corredor;PARTIDO CONSERVADOR COLOMBIANO;86,0.0,0.0
DUITAMA;ANDRES CRISTO BUSTOS;PARTIDO LIBERAL COLOMBIANO;54,DUITAMA;Andres Cristo Bustos;PARTIDO LIBERAL COLOMBIANO;54,0.0,0.0
DUITAMA;ANDRES FELIPE BONILLA MAYA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;3,DUITAMA;Andres Felipe Bonilla Maya;PARTIDO POLO DEMOCRATICO ALTERNATIVO;3,0.0,0.0
DUITAMA;ANDRES FELIPE GARCIA ZUCCARDI;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;11,DUITAMA;Andres Felipe Garcia Zuccardi;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;11,0.0,0.0
DUITAMA;ANDRES FELIPE PEREZ MORILLO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,DUITAMA;Andres Felipe Perez Morillo;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
DUITAMA;ANDRES FERNANDO VASQUEZ VARGAS;PARTIDO CAMBIO RADICAL;2,DUITAMA;Andres Fernando Vasquez Vargas;PARTIDO CAMBIO RADICAL;2,0.0,0.0
DUITAMA;ANDRES FORERO MEDINA;PARTIDO CONSERVADOR COLOMBIANO;19,DUITAMA;Andres Forero Medina;PARTIDO CONSERVADOR COLOMBIANO;19,0.0,0.0
DUITAMA;ANDRES MAURICIO VELA CORREA;PARTIDO LIBERAL COLOMBIANO;3,DUITAMA;Andres Mauricio Vela Correa;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
DUITAMA;ANGEL CUSTODIO CABRERA BAEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;552,DUITAMA;Angel Custodio Cabrera Baez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;552,0.0,0.0
DUITAMA;ANGEL MARIA PRIETO MONCADA;PARTIDO CONSERVADOR COLOMBIANO;2,DUITAMA;Angel Maria Prieto Moncada;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
DUITAMA;ANGELA MARIA ALZATE ZAPATA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,DUITAMA;Angela Maria Alzate Zapata;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
DUITAMA;ANGELICA LISBETH LOZANO CORREA;PARTIDO ALIANZA VERDE;247,DUITAMA;Angelica Lisbeth Lozano Correa;PARTIDO ALIANZA VERDE;247,0.0,0.0
DUITAMA;ANGELICA MARIA PEREIRA MUNOZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;2,DUITAMA;Angelica Maria Pereira Munoz;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;2,0.0,0.0
"DUITAMA;ANIBAL DE JESUS CORREA MARINO;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";3","DUITAMA;Anibal De Jesus Correa Marino;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";3",0.0,0.0
DUITAMA;ANLET JAQUELINE BENT ARCHBOLD;PARTIDO LIBERAL COLOMBIANO;1,DUITAMA;Anlet Jaqueline Bent Archbold;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
DUITAMA;ANTOLINA ISABEL LASSO RODRIGUEZ;PARTIDO POLO DEMOCRATICO ALTERNATIVO;4,DUITAMA;Antolina Isabel Lasso Rodriguez;PARTIDO POLO DEMOCRATICO ALTERNATIVO;4,0.0,0.0
DUITAMA;ANTONIO DEL CRISTO GUERRA DE LA ESPRIELLA;PARTIDO CAMBIO RADICAL;46,DUITAMA;Antonio Del Cristo Guerra De La Espriella;PARTIDO CAMBIO RADICAL;46,0.0,0.0
DUITAMA;ANTONIO ERESMID SANGUINO PAEZ;PARTIDO ALIANZA VERDE;37,DUITAMA;Antonio Eresmid Sanguino Paez;PARTIDO ALIANZA VERDE;37,0.0,0.0
DUITAMA;ANTONIO JOSE ANDRADE ARRIAGA;PARTIDO ALIANZA VERDE;1,DUITAMA;Antonio Jose Andrade Arriaga;PARTIDO ALIANZA VERDE;1,0.0,0.0
DUITAMA;ANTONIO JOSE CORREA JIMENEZ;PARTIDO OPCION CIUDADANA;19,DUITAMA;Antonio Jose Correa Jimenez;PARTIDO OPCION CIUDADANA;19,0.0,0.0
DUITAMA;ANTONIO LUIS ZABARAIN GUEVARA;PARTIDO CAMBIO RADICAL;37,DUITAMA;Antonio Luis Zabarain Guevara;PARTIDO CAMBIO RADICAL;37,0.0,0.0
DUITAMA;ANTONIO MARTIN ALMAZO ACOSTA;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;10,DUITAMA;Antonio Martin Almazo Acosta;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;10,0.0,0.0
DUITAMA;ARGEMIRO BURBANO ORTIZ;PARTIDO ALIANZA VERDE;20,DUITAMA;Argemiro Burbano Ortiz;PARTIDO ALIANZA VERDE;20,0.0,0.0
DUITAMA;ARIEL ANTONIO DURANGO RODRIGUEZ;PARTIDO CAMBIO RADICAL;5,DUITAMA;Ariel Antonio Durango Rodriguez;PARTIDO CAMBIO RADICAL;5,0.0,0.0
DUITAMA;ARIS MANUEL TORRES DIAZ;PARTIDO OPCION CIUDADANA;2,DUITAMA;Aris Manuel Torres Diaz;PARTIDO OPCION CIUDADANA;2,0.0,0.0
DUITAMA;ARLETH PATRICIA CASADO DE LOPEZ;PARTIDO LIBERAL COLOMBIANO;65,DUITAMA;Arleth Patricia Casado De Lopez;PARTIDO LIBERAL COLOMBIANO;65,0.0,0.0
DUITAMA;ARLEY FERNANDO GOMEZ HERNANDEZ;PARTIDO ALIANZA VERDE;10,DUITAMA;Arley Fernando Gomez Hernandez;PARTIDO ALIANZA VERDE;10,0.0,0.0
DUITAMA;ARMANDO ALBERTO BENEDETTI VILLANEDA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;41,DUITAMA;Armando Alberto Benedetti Villaneda;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;41,0.0,0.0
"DUITAMA;ARMANDO VILLEGAS CENTENO;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2","DUITAMA;Armando Villegas Centeno;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2",0.0,0.0
DUITAMA;ARTURO CHAR CHALJUB;PARTIDO CAMBIO RADICAL;14,DUITAMA;Arturo Char Chaljub;PARTIDO CAMBIO RADICAL;14,0.0,0.0
DUITAMA;ARTURO PALACIOS ORTEGA;PARTIDO LIBERAL COLOMBIANO;3,DUITAMA;Arturo Palacios Ortega;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
DUITAMA;ATI SEYGUNDIBA QUIGUA IZQUIERDO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;12,DUITAMA;Ati Seygundiba Quigua Izquierdo;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;12,0.0,0.0
DUITAMA;AURA ISABEL GRANADA SANCHEZ;PARTIDO ALIANZA VERDE;3,DUITAMA;Aura Isabel Granada Sanchez;PARTIDO ALIANZA VERDE;3,0.0,0.0
DUITAMA;AURA VANESSA AGUILAR MORENO;PARTIDO LIBERAL COLOMBIANO;5,DUITAMA;Aura Vanessa Aguilar Moreno;PARTIDO LIBERAL COLOMBIANO;5,0.0,0.0
DUITAMA;AURELIJUS RUTENIS ANTANAS MOCKUS SIVICKAS;PARTIDO ALIANZA VERDE;2575,DUITAMA;Aurelijus Rutenis Antanas Mockus Sivickas;PARTIDO ALIANZA VERDE;2575,0.0,0.0
DUITAMA;AUTORIDAD TRADICIONAL CASIYOUREN;AUTORIDAD TRADICIONAL CASIYOUREN;2,DUITAMA;Autoridad Tradicional Casiyouren;Autoridad Tradicional Casiyouren;2,0.0,0.0
DUITAMA;AYDEE LIZARAZO CUBILLOS;PARTIDO POLITICO MIRA;14,DUITAMA;Aydee Lizarazo Cubillos;PARTIDO POLITICO MIRA;14,0.0,0.0
DUITAMA;BASILIO VILLAMIZAR TRUJILLO;PARTIDO CENTRO DEMOCRATICO;5,DUITAMA;Basilio Villamizar Trujillo;PARTIDO CENTRO DEMOCRATICO;5,0.0,0.0
DUITAMA;BEATRIZ ELENA RIANO GARCIA;PARTIDO CAMBIO RADICAL;2,DUITAMA;Beatriz Elena Riano Garcia;PARTIDO CAMBIO RADICAL;2,0.0,0.0
DUITAMA;BELQUIS DENIDES OLIVEROS REYES;PARTIDO POLITICO MIRA;26,DUITAMA;Belquis Denides Oliveros Reyes;PARTIDO POLITICO MIRA;26,0.0,0.0
DUITAMA;BERNABE CELIS CARRILLO;PARTIDO CAMBIO RADICAL;53,DUITAMA;Bernabe Celis Carrillo;PARTIDO CAMBIO RADICAL;53,0.0,0.0
DUITAMA;BERNER LEON ZAMBRANO ERASO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;65,DUITAMA;Berner Leon Zambrano Eraso;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;65,0.0,0.0
DUITAMA;BERTHALY VIAFARA;PARTIDO CAMBIO RADICAL;15,DUITAMA;Berthaly Viafara;PARTIDO CAMBIO RADICAL;15,0.0,0.0
DUITAMA;BETTY DEL CARMEN RODRIGUEZ CASTILLA;PARTIDO CAMBIO RADICAL;7,DUITAMA;Betty Del Carmen Rodriguez Castilla;PARTIDO CAMBIO RADICAL;7,0.0,0.0
DUITAMA;BIBIANA SENETH GIRALDO JARAMILLO;PARTIDO CAMBIO RADICAL;2,DUITAMA;Bibiana Seneth Giraldo Jaramillo;PARTIDO CAMBIO RADICAL;2,0.0,0.0
DUITAMA;BLANCA YULIMA LOMBANA GONZALEZ;PARTIDO ALIANZA VERDE;17,DUITAMA;Blanca Yulima Lombana Gonzalez;PARTIDO ALIANZA VERDE;17,0.0,0.0
DUITAMA;BLAS ALBERTO AHUMADA BARRAZA;PARTIDO CONSERVADOR COLOMBIANO;11,DUITAMA;Blas Alberto Ahumada Barraza;PARTIDO CONSERVADOR COLOMBIANO;11,0.0,0.0
DUITAMA;BRASILIA ROMERO SINISTERRA;PARTIDO CENTRO DEMOCRATICO;1,DUITAMA;Brasilia Romero Sinisterra;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
DUITAMA;CARLOS ABRAHAM JIMENEZ LOPEZ;PARTIDO CAMBIO RADICAL;37,DUITAMA;Carlos Abraham Jimenez Lopez;PARTIDO CAMBIO RADICAL;37,0.0,0.0
DUITAMA;CARLOS ALBERTO BENAVIDES MORA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;9,DUITAMA;Carlos Alberto Benavides Mora;PARTIDO POLO DEMOCRATICO ALTERNATIVO;9,0.0,0.0
DUITAMA;CARLOS ALBERTO GOMEZ GOMEZ;PARTIDO CENTRO DEMOCRATICO;11,DUITAMA;Carlos Alberto Gomez Gomez;PARTIDO CENTRO DEMOCRATICO;11,0.0,0.0
DUITAMA;CARLOS ALBERTO SIERRA MURILLO;PARTIDO CENTRO DEMOCRATICO;6,DUITAMA;Carlos Alberto Sierra Murillo;PARTIDO CENTRO DEMOCRATICO;6,0.0,0.0
DUITAMA;CARLOS ANDRES TRUJILLO GONZALEZ;PARTIDO CONSERVADOR COLOMBIANO;8,DUITAMA;Carlos Andres Trujillo Gonzalez;PARTIDO CONSERVADOR COLOMBIANO;8,0.0,0.0
DUITAMA;CARLOS ANDRES VASQUEZ TRONCOSO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;3,DUITAMA;Carlos Andres Vasquez Troncoso;PARTIDO POLO DEMOCRATICO ALTERNATIVO;3,0.0,0.0
DUITAMA;CARLOS ARTURO BALANZO PADILLA;PARTIDO OPCION CIUDADANA;1,DUITAMA;Carlos Arturo Balanzo Padilla;PARTIDO OPCION CIUDADANA;1,0.0,0.0
"DUITAMA;CARLOS ARTURO MARTINEZ BERMUDEZ;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";4","DUITAMA;Carlos Arturo Martinez Bermudez;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";4",0.0,0.0
"DUITAMA;CARLOS DANIEL PARRA SUAREZ;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";4","DUITAMA;Carlos Daniel Parra Suarez;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";4",0.0,0.0
DUITAMA;CARLOS DAVID GOMEZ ESPITIA;PARTIDO CAMBIO RADICAL;43,DUITAMA;Carlos David Gomez Espitia;PARTIDO CAMBIO RADICAL;43,0.0,0.0
DUITAMA;CARLOS EDUARDO ENRIQUEZ MAYA;PARTIDO CONSERVADOR COLOMBIANO;5,DUITAMA;Carlos Eduardo Enriquez Maya;PARTIDO CONSERVADOR COLOMBIANO;5,0.0,0.0
DUITAMA;CARLOS EDUARDO ESPINOSA MARTINEZ;PARTIDO CAMBIO RADICAL;44,DUITAMA;Carlos Eduardo Espinosa Martinez;PARTIDO CAMBIO RADICAL;44,0.0,0.0
DUITAMA;CARLOS EDUARDO GUEVARA VILLABON;PARTIDO POLITICO MIRA;52,DUITAMA;Carlos Eduardo Guevara Villabon;PARTIDO POLITICO MIRA;52,0.0,0.0
"DUITAMA;CARLOS EDUARDO TORO AVILA;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";14","DUITAMA;Carlos Eduardo Toro Avila;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";14",0.0,0.0
DUITAMA;CARLOS EDWARD OSORIO AGUIAR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;82,DUITAMA;Carlos Edward Osorio Aguiar;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;82,0.0,0.0
DUITAMA;CARLOS ENRIQUE FORERO SANCHEZ;PARTIDO OPCION CIUDADANA;11,DUITAMA;Carlos Enrique Forero Sanchez;PARTIDO OPCION CIUDADANA;11,0.0,0.0
DUITAMA;CARLOS FELIPE MEJIA MEJIA;PARTIDO CENTRO DEMOCRATICO;17,DUITAMA;Carlos Felipe Mejia Mejia;PARTIDO CENTRO DEMOCRATICO;17,0.0,0.0
DUITAMA;CARLOS FERNANDO MOTOA SOLARTE;PARTIDO CAMBIO RADICAL;289,DUITAMA;Carlos Fernando Motoa Solarte;PARTIDO CAMBIO RADICAL;289,0.0,0.0
DUITAMA;CARLOS FERNANDO SANCHEZ BELTRAN;PARTIDO OPCION CIUDADANA;2,DUITAMA;Carlos Fernando Sanchez Beltran;PARTIDO OPCION CIUDADANA;2,0.0,0.0
DUITAMA;CARLOS GUILLERMO AGUDELO CHAMUCERO;PARTIDO CONSERVADOR COLOMBIANO;7,DUITAMA;Carlos Guillermo Agudelo Chamucero;PARTIDO CONSERVADOR COLOMBIANO;7,0.0,0.0
DUITAMA;CARLOS HUMBERTO ISAZA RODRIGUEZ;PARTIDO LIBERAL COLOMBIANO;10,DUITAMA;Carlos Humberto Isaza Rodriguez;PARTIDO LIBERAL COLOMBIANO;10,0.0,0.0
DUITAMA;CARLOS HUMBERTO PINZON MURIEL;PARTIDO LIBERAL COLOMBIANO;5,DUITAMA;Carlos Humberto Pinzon Muriel;PARTIDO LIBERAL COLOMBIANO;5,0.0,0.0
"DUITAMA;CARLOS HUMBERTO RUIZ RAMIREZ;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","DUITAMA;Carlos Humberto Ruiz Ramirez;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
DUITAMA;CARLOS IVAN VILLEGAS GIRALDO;PARTIDO CONSERVADOR COLOMBIANO;13,DUITAMA;Carlos Ivan Villegas Giraldo;PARTIDO CONSERVADOR COLOMBIANO;13,0.0,0.0
DUITAMA;CARLOS MANUEL MEISEL VERGARA;PARTIDO CENTRO DEMOCRATICO;21,DUITAMA;Carlos Manuel Meisel Vergara;PARTIDO CENTRO DEMOCRATICO;21,0.0,0.0
DUITAMA;CARMEN PATRICIA CASTELLANOS CASTELLANOS;PARTIDO ALIANZA VERDE;3,DUITAMA;Carmen Patricia Castellanos Castellanos;PARTIDO ALIANZA VERDE;3,0.0,0.0
DUITAMA;CARMEN YAMILE SABA LOPEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;2,DUITAMA;Carmen Yamile Saba Lopez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;2,0.0,0.0
DUITAMA;CEFERINO MOSQUERA MURILLO;PARTIDO CAMBIO RADICAL;3,DUITAMA;Ceferino Mosquera Murillo;PARTIDO CAMBIO RADICAL;3,0.0,0.0
DUITAMA;CELSA MARIA GOEZ DURANGO;PARTIDO CONSERVADOR COLOMBIANO;3,DUITAMA;Celsa Maria Goez Durango;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
"DUITAMA;CESAR ROBERTO MONTANA GARCIA;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2","DUITAMA;Cesar Roberto Montana Garcia;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2",0.0,0.0
DUITAMA;CIRO ALEJANDRO RAMIREZ CORTES;PARTIDO CENTRO DEMOCRATICO;1130,DUITAMA;Ciro Alejandro Ramirez Cortes;PARTIDO CENTRO DEMOCRATICO;1130,0.0,0.0
DUITAMA;CLAUDIA ALEJANDRA TERRA GUERRA;PARTIDO ALIANZA VERDE;3,DUITAMA;Claudia Alejandra Terra Guerra;PARTIDO ALIANZA VERDE;3,0.0,0.0
DUITAMA;CLAUDIA BARON GOMEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;4,DUITAMA;Claudia Baron Gomez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;4,0.0,0.0
DUITAMA;CLAUDIA MARIA BUSTAMANTE CEBALLOS;PARTIDO CENTRO DEMOCRATICO;13,DUITAMA;Claudia Maria Bustamante Ceballos;PARTIDO CENTRO DEMOCRATICO;13,0.0,0.0
DUITAMA;CLAUDIA YADIRA INES RODRIGUEZ DE CASTELLANOS;PARTIDO CAMBIO RADICAL;89,DUITAMA;Claudia Yadira Ines Rodriguez De Castellanos;PARTIDO CAMBIO RADICAL;89,0.0,0.0
DUITAMA;CONRADO DE JESUS ROJAS ARANGO;PARTIDO CONSERVADOR COLOMBIANO;5,DUITAMA;Conrado De Jesus Rojas Arango;PARTIDO CONSERVADOR COLOMBIANO;5,0.0,0.0
DUITAMA;DAIRA DE JESUS GALVIS MENDEZ;PARTIDO CAMBIO RADICAL;27,DUITAMA;Daira De Jesus Galvis Mendez;PARTIDO CAMBIO RADICAL;27,0.0,0.0
DUITAMA;DANIEL ALBERTO CABRALES CASTILLO;PARTIDO CENTRO DEMOCRATICO;9,DUITAMA;Daniel Alberto Cabrales Castillo;PARTIDO CENTRO DEMOCRATICO;9,0.0,0.0
DUITAMA;DANIEL FERNANDO MEJIA LOZANO;PARTIDO OPCION CIUDADANA;4,DUITAMA;Daniel Fernando Mejia Lozano;PARTIDO OPCION CIUDADANA;4,0.0,0.0
DUITAMA;DARIO ARLEY DUQUE GOMEZ;PARTIDO POLO DEMOCRATICO ALTERNATIVO;4,DUITAMA;Dario Arley Duque Gomez;PARTIDO POLO DEMOCRATICO ALTERNATIVO;4,0.0,0.0
DUITAMA;DARIO GERMAN UMANA MENDOZA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;18,DUITAMA;Dario German Umana Mendoza;PARTIDO POLO DEMOCRATICO ALTERNATIVO;18,0.0,0.0
DUITAMA;DAVID ALEJANDRO BARGUIL ASSIS;PARTIDO CONSERVADOR COLOMBIANO;61,DUITAMA;David Alejandro Barguil Assis;PARTIDO CONSERVADOR COLOMBIANO;61,0.0,0.0
DUITAMA;DAVID FELIPE CASTILLO CARDENAS;PARTIDO CAMBIO RADICAL;1078,DUITAMA;David Felipe Castillo Cardenas;PARTIDO CAMBIO RADICAL;1078,0.0,0.0
"DUITAMA;DAVID JARAMILLO MEDINA;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";20","DUITAMA;David Jaramillo Medina;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";20",0.0,0.0
DUITAMA;DEICY ELENA BERMUDEZ HURTADO;PARTIDO ALIANZA VERDE;7,DUITAMA;Deicy Elena Bermudez Hurtado;PARTIDO ALIANZA VERDE;7,0.0,0.0
DUITAMA;DENIS ENRIQUETA CASADO ACOSTA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,DUITAMA;Denis Enriqueta Casado Acosta;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
DUITAMA;DIANA ARACELLY VARGAS JIMENEZ;PARTIDO OPCION CIUDADANA;1,DUITAMA;Diana Aracelly Vargas Jimenez;PARTIDO OPCION CIUDADANA;1,0.0,0.0
DUITAMA;DIANA MARCELA OLAYA SANCHEZ;PARTIDO ALIANZA VERDE;5,DUITAMA;Diana Marcela Olaya Sanchez;PARTIDO ALIANZA VERDE;5,0.0,0.0
"DUITAMA;DIANA PAOLA ALARCON SEVILLANO;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";4","DUITAMA;Diana Paola Alarcon Sevillano;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";4",0.0,0.0
DUITAMA;DIANA PAOLA PEDRAZA MORENO;PARTIDO LIBERAL COLOMBIANO;1,DUITAMA;Diana Paola Pedraza Moreno;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
DUITAMA;DIDIER LOBO CHINCHILLA;PARTIDO CAMBIO RADICAL;38,DUITAMA;Didier Lobo Chinchilla;PARTIDO CAMBIO RADICAL;38,0.0,0.0
DUITAMA;DIEGO ALEJANDRO RAMIREZ CASTANO;PARTIDO LIBERAL COLOMBIANO;1,DUITAMA;Diego Alejandro Ramirez Castano;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
"DUITAMA;DIEGO EDIXON KARACHAS RODRIGUEZ SEGURA;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";6","DUITAMA;Diego Edixon Karachas Rodriguez Segura;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";6",0.0,0.0
DUITAMA;DIEGO MUNOZ MARROQUIN;PARTIDO ALIANZA VERDE;5,DUITAMA;Diego Munoz Marroquin;PARTIDO ALIANZA VERDE;5,0.0,0.0
DUITAMA;DILIS YOLANDA GONZALEZ;PARTIDO POLITICO MIRA;38,DUITAMA;Dilis Yolanda Gonzalez;PARTIDO POLITICO MIRA;38,0.0,0.0
DUITAMA;DOMINGO EMILIO PEREZ CUELLAR;PARTIDO POLO DEMOCRATICO ALTERNATIVO;7,DUITAMA;Domingo Emilio Perez Cuellar;PARTIDO POLO DEMOCRATICO ALTERNATIVO;7,0.0,0.0
DUITAMA;DONALDO DE JESUS GONZALEZ ROJAS;PARTIDO ALIANZA VERDE;11,DUITAMA;Donaldo De Jesus Gonzalez Rojas;PARTIDO ALIANZA VERDE;11,0.0,0.0
DUITAMA;DONPOPO AYARA;PARTIDO CAMBIO RADICAL;7,DUITAMA;Donpopo Ayara;PARTIDO CAMBIO RADICAL;7,0.0,0.0
DUITAMA;DORA MARIA RODRIGUEZ TOBAR;PARTIDO OPCION CIUDADANA;5,DUITAMA;Dora Maria Rodriguez Tobar;PARTIDO OPCION CIUDADANA;5,0.0,0.0
DUITAMA;DORIS CLEMENCIA VEGA QUIROZ;PARTIDO OPCION CIUDADANA;24,DUITAMA;Doris Clemencia Vega Quiroz;PARTIDO OPCION CIUDADANA;24,0.0,0.0
DUITAMA;DUBET ANTONIO MUNOZ BEDOYA;PARTIDO ALIANZA VERDE;10,DUITAMA;Dubet Antonio Munoz Bedoya;PARTIDO ALIANZA VERDE;10,0.0,0.0
DUITAMA;ECCEHOMO AYALA CARDENAS;PARTIDO CAMBIO RADICAL;2,DUITAMA;Eccehomo Ayala Cardenas;PARTIDO CAMBIO RADICAL;2,0.0,0.0
DUITAMA;EDGAR ALBERTO POLO DEVIA;PARTIDO ALIANZA VERDE;5,DUITAMA;Edgar Alberto Polo Devia;PARTIDO ALIANZA VERDE;5,0.0,0.0
DUITAMA;EDGAR DE JESUS GIL GUERRERO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;3,DUITAMA;Edgar De Jesus Gil Guerrero;PARTIDO POLO DEMOCRATICO ALTERNATIVO;3,0.0,0.0
DUITAMA;EDGAR ENRIQUE PALACIO MIZRAHI;GSC COLOMBIA JUSTA LIBRES;0,DUITAMA;Edgar Enrique Palacio Mizrahi;GSC COLOMBIA JUSTA LIBRES;0,0.0,0.0
DUITAMA;EDGAR ESPINDOLA NINO;PARTIDO OPCION CIUDADANA;106,DUITAMA;Edgar Espindola Nino;PARTIDO OPCION CIUDADANA;106,0.0,0.0
DUITAMA;EDGAR JESUS DIAZ CONTRERAS;PARTIDO CAMBIO RADICAL;21,DUITAMA;Edgar Jesus Diaz Contreras;PARTIDO CAMBIO RADICAL;21,0.0,0.0
DUITAMA;EDILSON HUERFANO ORDONEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;6,DUITAMA;Edilson Huerfano Ordonez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;6,0.0,0.0
DUITAMA;EDINSON DE JESUS MUNOZ CIRO;PARTIDO ALIANZA VERDE;3,DUITAMA;Edinson De Jesus Munoz Ciro;PARTIDO ALIANZA VERDE;3,0.0,0.0
DUITAMA;EDINSON DELGADO RUIZ;PARTIDO LIBERAL COLOMBIANO;72,DUITAMA;Edinson Delgado Ruiz;PARTIDO LIBERAL COLOMBIANO;72,0.0,0.0
DUITAMA;EDISON ALEXANDER MARIN;PARTIDO OPCION CIUDADANA;1,DUITAMA;Edison Alexander Marin;PARTIDO OPCION CIUDADANA;1,0.0,0.0
DUITAMA;EDUARDO ALBERTO ESTRADA REINA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;3,DUITAMA;Eduardo Alberto Estrada Reina;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA  AICO;3,0.0,0.0
DUITAMA;EDUARDO EMILIO PACHECO CUELLO;GSC COLOMBIA JUSTA LIBRES;0,DUITAMA;Eduardo Emilio Pacheco Cuello;GSC COLOMBIA JUSTA LIBRES;0,0.0,0.0
DUITAMA;EDUARDO ENRIQUE PULGAR DAZA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;12,DUITAMA;Eduardo Enrique Pulgar Daza;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;12,0.0,0.0
DUITAMA;EDUARDO JOSE ALVARADO SANTANDER;PARTIDO CENTRO DEMOCRATICO;22,DUITAMA;Eduardo Jose Alvarado Santander;PARTIDO CENTRO DEMOCRATICO;22,0.0,0.0
